日期,降水量_mm,降雪量_mm,最高气温_°C,最低气温_°C,station_id
2015/11/7,0,0,1.17,0.17,GHCND:USW00094846
2015/11/8,0,0,1.11,-0.21,GHCND:USW00094846
2015/11/9,0,0,1.33,-0.16,GHCND:USW00094846
2015/11/10,0,0,1.33,0,GHCND:USW00094846
2015/11/11,1.07,0,1.72,0.22000000000000003,GHCND:USW00094846
2015/11/12,0,0,1.33,0.5599999999999999,GHCND:USW00094846
2015/11/13,0,0,0.8300000000000001,0,GHCND:USW00094846
2015/11/14,0,0,1.3900000000000001,-0.38,GHCND:USW00094846
2015/11/15,0,0,1.7800000000000002,0.67,GHCND:USW00094846
2015/11/16,0.30000000000000004,0,1.3900000000000001,0.61,GHCND:USW00094846
2015/11/17,1.6,0,1.6100000000000003,0.8300000000000001,GHCND:USW00094846
2015/11/18,0.51,0,1.67,0.8300000000000001,GHCND:USW00094846
2015/11/19,0,0,0.8300000000000001,0.17,GHCND:USW00094846
2015/11/20,0.71,107,0.44000000000000006,-0.05,GHCND:USW00094846
2015/11/21,2.95,178,0.06,-0.77,GHCND:USW00094846
2015/11/22,0,0,-0.27,-1.38,GHCND:USW00094846
2015/11/23,0,0,0.27999999999999997,-0.38,GHCND:USW00094846
2015/11/24,0,0,0.5,-0.6,GHCND:USW00094846
2015/11/25,0,0,1.11,-0.16,GHCND:USW00094846
2015/11/26,1.07,0,1.56,0.8900000000000001,GHCND:USW00094846
2015/11/27,2.1300000000000003,0,1.33,0.11000000000000001,GHCND:USW00094846
2015/11/28,0,0,0.33,-0.1,GHCND:USW00094846
2015/11/29,0,0,0.5,-0.38,GHCND:USW00094846
2015/11/30,0.66,0,0.67,0.33,GHCND:USW00094846
2015/12/1,0.45999999999999996,0,0.61,0.27999999999999997,GHCND:USW00094846
2015/12/2,0.53,33,0.33,-0.05,GHCND:USW00094846
2015/12/3,0,0,0.17,-0.1,GHCND:USW00094846
2015/12/4,0,0,0.8300000000000001,0,GHCND:USW00094846
2015/12/5,0,0,0.78,-0.16,GHCND:USW00094846
2015/12/6,0,0,0.8300000000000001,-0.27,GHCND:USW00094846
2015/12/7,0,0,0.39,-0.27,GHCND:USW00094846
2015/12/8,0,0,0.8300000000000001,0.33,GHCND:USW00094846
2015/12/9,0,0,1.11,0.44000000000000006,GHCND:USW00094846
2015/12/10,0,0,1.3900000000000001,0.5,GHCND:USW00094846
2015/12/11,0,0,1.06,0.5,GHCND:USW00094846
2015/12/12,0,0,1.3900000000000001,0.8300000000000001,GHCND:USW00094846
2015/12/13,2.16,0,1.6100000000000003,0.8900000000000001,GHCND:USW00094846
2015/12/14,0.9900000000000001,0,1.6100000000000003,0.5599999999999999,GHCND:USW00094846
2015/12/15,0,0,0.61,0.39,GHCND:USW00094846
2015/12/16,0.30000000000000004,0,1.17,0.17,GHCND:USW00094846
2015/12/17,0,0,0.17,-0.21,GHCND:USW00094846
2015/12/18,0,5,0,-0.43,GHCND:USW00094846
2015/12/19,0,0,-0.1,-0.93,GHCND:USW00094846
2015/12/20,0.08,0,1,-0.49,GHCND:USW00094846
2015/12/21,1.7000000000000002,0,1.11,0.5,GHCND:USW00094846
2015/12/22,0.05,0,0.5,0.17,GHCND:USW00094846
2015/12/23,1.2400000000000002,0,1.5,0.44000000000000006,GHCND:USW00094846
2015/12/24,0,0,0.5599999999999999,0.11000000000000001,GHCND:USW00094846
2015/12/25,0,0,0.67,0,GHCND:USW00094846
2015/12/26,0.53,0,0.5599999999999999,0.27999999999999997,GHCND:USW00094846
2015/12/27,0.36000000000000004,0,0.44000000000000006,0.17,GHCND:USW00094846
2015/12/28,3.73,48,0.39,-0.05,GHCND:USW00094846
2015/12/29,0,0,0.39,-0.16,GHCND:USW00094846
2015/12/30,0.22999999999999998,28,-0.16,-0.27,GHCND:USW00094846
2015/12/31,0,0,-0.21,-0.55,GHCND:USW00094846
2016/1/1,0,0,-0.05,-0.71,GHCND:USW00094846
2016/1/2,0,0,0,-0.66,GHCND:USW00094846
2016/1/3,0,0,-0.16,-0.55,GHCND:USW00094846
2016/1/4,0,0,-0.05,-0.55,GHCND:USW00094846
2016/1/5,0,0,0.06,-0.82,GHCND:USW00094846
2016/1/6,0,0,0.22000000000000003,-0.6,GHCND:USW00094846
2016/1/7,0.03,0,0.5,0.11000000000000001,GHCND:USW00094846
2016/1/8,0.48,0,0.5599999999999999,0.22000000000000003,GHCND:USW00094846
2016/1/9,0.6900000000000001,43,0.44000000000000006,-0.49,GHCND:USW00094846
2016/1/10,0,0,-0.49,-1.66,GHCND:USW00094846
2016/1/11,0.27999999999999997,79,-0.43,-1.82,GHCND:USW00094846
2016/1/12,0.03,3,-0.66,-1.6,GHCND:USW00094846
2016/1/13,0,3,-0.38,-1.88,GHCND:USW00094846
2016/1/14,0,0,0.67,-0.43,GHCND:USW00094846
2016/1/15,0.03,0,0.61,-0.1,GHCND:USW00094846
2016/1/16,0,0,-0.1,-1.27,GHCND:USW00094846
2016/1/17,0,0,-1.32,-1.82,GHCND:USW00094846
2016/1/18,0,0,-1.38,-1.99,GHCND:USW00094846
2016/1/19,0,0,-0.82,-1.77,GHCND:USW00094846
2016/1/20,0.13,23,-0.49,-1.1,GHCND:USW00094846
2016/1/21,0,0,-0.16,-1.27,GHCND:USW00094846
2016/1/22,0.05,10,-0.1,-0.71,GHCND:USW00094846
2016/1/23,0,0,0.06,-0.66,GHCND:USW00094846
2016/1/24,0,0,0.11000000000000001,-0.43,GHCND:USW00094846
2016/1/25,0.33,0,0.5,-0.43,GHCND:USW00094846
2016/1/26,0.05,0,0.22000000000000003,-0.43,GHCND:USW00094846
2016/1/27,0,0,0.11000000000000001,-0.49,GHCND:USW00094846
2016/1/28,0,0,0.39,-0.16,GHCND:USW00094846
2016/1/29,0,0,0.17,-0.66,GHCND:USW00094846
2016/1/30,0,0,0.78,0.17,GHCND:USW00094846
2016/1/31,0.05,0,0.8900000000000001,0.06,GHCND:USW00094846
2016/2/1,0,0,0.7200000000000001,-0.1,GHCND:USW00094846
2016/2/2,2.0100000000000002,0,0.33,0,GHCND:USW00094846
2016/2/3,0.05,0,0.27999999999999997,-0.21,GHCND:USW00094846
2016/2/4,0,0,0,-0.71,GHCND:USW00094846
2016/2/5,0,0,0.11000000000000001,-0.38,GHCND:USW00094846
2016/2/6,0,0,0.5,-0.43,GHCND:USW00094846
2016/2/7,0,0,0.61,0,GHCND:USW00094846
2016/2/8,0.05,10,0,-0.66,GHCND:USW00094846
2016/2/9,0.05,15,-0.6,-1.05,GHCND:USW00094846
2016/2/10,0,0,-0.77,-1.27,GHCND:USW00094846
2016/2/11,0,0,-0.6,-1.38,GHCND:USW00094846
2016/2/12,0,0,-0.49,-1.38,GHCND:USW00094846
2016/2/13,0,0,-0.82,-1.66,GHCND:USW00094846
2016/2/14,0.25,58,-0.77,-1.27,GHCND:USW00094846
2016/2/15,0.03,3,-0.27,-0.77,GHCND:USW00094846
2016/2/16,0.1,10,0.06,-0.43,GHCND:USW00094846
2016/2/17,0,0,0.11000000000000001,-0.6,GHCND:USW00094846
2016/2/18,0,0,0.5599999999999999,-0.49,GHCND:USW00094846
2016/2/19,0,0,1.67,0.5,GHCND:USW00094846
2016/2/20,0,0,1.3900000000000001,0.33,GHCND:USW00094846
2016/2/21,0,0,0.5,-0.16,GHCND:USW00094846
2016/2/22,0,0,0.67,-0.32,GHCND:USW00094846
2016/2/23,0,0,0.7200000000000001,-0.32,GHCND:USW00094846
2016/2/24,0.38,43,0.22000000000000003,0,GHCND:USW00094846
2016/2/25,0,0,0.27999999999999997,-0.05,GHCND:USW00094846
2016/2/26,0,0,0.06,-0.43,GHCND:USW00094846
2016/2/27,0,0,1.22,-0.21,GHCND:USW00094846
2016/2/28,0.2,0,1.67,0.22000000000000003,GHCND:USW00094846
2016/2/29,0,0,1.11,-0.21,GHCND:USW00094846
2016/3/1,0.25,25,-0.1,-0.77,GHCND:USW00094846
2016/3/2,0,0,0,-1.16,GHCND:USW00094846
2016/3/3,0.18000000000000002,20,0.06,-0.27,GHCND:USW00094846
2016/3/4,0.18000000000000002,20,0.39,-0.66,GHCND:USW00094846
2016/3/5,0,0,0.39,-0.16,GHCND:USW00094846
2016/3/6,0,0,1.11,0.06,GHCND:USW00094846
2016/3/7,0.08,0,1.72,0.67,GHCND:USW00094846
2016/3/8,0,0,2.1100000000000003,1.4400000000000002,GHCND:USW00094846
2016/3/9,0.45999999999999996,0,1.72,0.8900000000000001,GHCND:USW00094846
2016/3/10,0,0,1.06,0.27999999999999997,GHCND:USW00094846
2016/3/11,0,0,1.2800000000000002,0.11000000000000001,GHCND:USW00094846
2016/3/12,0,0,1.5,0.06,GHCND:USW00094846
2016/3/13,1.6800000000000002,0,0.8900000000000001,0.61,GHCND:USW00094846
2016/3/14,0.03,0,1.2800000000000002,0.61,GHCND:USW00094846
2016/3/15,0.36000000000000004,0,1.4400000000000002,0.78,GHCND:USW00094846
2016/3/16,0.1,0,1.33,0.7200000000000001,GHCND:USW00094846
2016/3/17,0,0,1.33,0.44000000000000006,GHCND:USW00094846
2016/3/18,0,0,0.9400000000000001,0,GHCND:USW00094846
2016/3/19,0,0,0.78,0.17,GHCND:USW00094846
2016/3/20,0,0,0.67,-0.1,GHCND:USW00094846
2016/3/21,0,0,0.9400000000000001,-0.21,GHCND:USW00094846
2016/3/22,0,0,1.72,0.44000000000000006,GHCND:USW00094846
2016/3/23,0.27999999999999997,0,0.5599999999999999,0.22000000000000003,GHCND:USW00094846
2016/3/24,2.77,0,0.39,-0.1,GHCND:USW00094846
2016/3/25,0,0,0.8900000000000001,-0.21,GHCND:USW00094846
2016/3/26,0,0,1.22,-0.05,GHCND:USW00094846
2016/3/27,0.81,0,1.72,0.22000000000000003,GHCND:USW00094846
2016/3/28,0,0,1.17,0.17,GHCND:USW00094846
2016/3/29,0,0,1.4400000000000002,-0.05,GHCND:USW00094846
2016/3/30,0.33,0,1.67,0.5599999999999999,GHCND:USW00094846
2016/3/31,0.9900000000000001,0,1.94,0.67,GHCND:USW00094846
2016/4/1,0.2,0,0.9400000000000001,0.17,GHCND:USW00094846
2016/4/2,0.05,8,0.44000000000000006,-0.27,GHCND:USW00094846
2016/4/3,0,0,2.17,-0.32,GHCND:USW00094846
2016/4/4,0,0,0.33,-0.16,GHCND:USW00094846
2016/4/5,0.05,0,0.7200000000000001,-0.43,GHCND:USW00094846
2016/4/6,0.79,0,1,0.44000000000000006,GHCND:USW00094846
2016/4/7,0.15000000000000002,3,0.5,0.06,GHCND:USW00094846
2016/4/8,0.25,18,0.5,-0.32,GHCND:USW00094846
2016/4/9,0,0,0.33,-0.55,GHCND:USW00094846
2016/4/10,0.25,0,1,0.06,GHCND:USW00094846
2016/4/11,0,0,1.06,0.22000000000000003,GHCND:USW00094846
2016/4/12,0,0,0.8300000000000001,-0.1,GHCND:USW00094846
2016/4/13,0,0,1.33,0.11000000000000001,GHCND:USW00094846
2016/4/14,0,0,1.6100000000000003,0.27999999999999997,GHCND:USW00094846
2016/4/15,0,0,2,0.5599999999999999,GHCND:USW00094846
2016/4/16,0,0,2.44,0.5,GHCND:USW00094846
2016/4/17,0,0,2.6100000000000003,0.7200000000000001,GHCND:USW00094846
2016/4/18,0,0,2.83,0.9400000000000001,GHCND:USW00094846
2016/4/19,0,0,1.3900000000000001,0.78,GHCND:USW00094846
2016/4/20,1.22,0,2.17,1.06,GHCND:USW00094846
2016/4/21,0.03,0,2.1100000000000003,1,GHCND:USW00094846
2016/4/22,0,0,1.22,0.5,GHCND:USW00094846
2016/4/23,0,0,1.56,0.33,GHCND:USW00094846
2016/4/24,0,0,2.5600000000000005,0.5,GHCND:USW00094846
2016/4/25,0.2,0,2.83,1.4400000000000002,GHCND:USW00094846
2016/4/26,0,0,2,0.5599999999999999,GHCND:USW00094846
2016/4/27,1.1900000000000002,0,0.9400000000000001,0.5,GHCND:USW00094846
2016/4/28,1.1400000000000001,0,1,0.5599999999999999,GHCND:USW00094846
2016/4/29,0.03,0,1.06,0.5,GHCND:USW00094846
2016/4/30,1.55,0,0.8900000000000001,0.61,GHCND:USW00094846
2016/5/1,1.3,0,0.9400000000000001,0.5599999999999999,GHCND:USW00094846
2016/5/2,0,0,1.5,0.5599999999999999,GHCND:USW00094846
2016/5/3,0,0,1.94,0.44000000000000006,GHCND:USW00094846
2016/5/4,1.02,0,1.3900000000000001,0.5599999999999999,GHCND:USW00094846
2016/5/5,0,0,1.6100000000000003,0.5,GHCND:USW00094846
2016/5/6,0,0,2.7800000000000002,0.5599999999999999,GHCND:USW00094846
2016/5/7,0.05,0,2.1100000000000003,0.67,GHCND:USW00094846
2016/5/8,0,0,2.17,0.5,GHCND:USW00094846
2016/5/9,1.5,0,1.4400000000000002,1,GHCND:USW00094846
2016/5/10,2.0100000000000002,0,1.72,1.06,GHCND:USW00094846
2016/5/11,0.48,0,2.06,1.06,GHCND:USW00094846
2016/5/12,1.22,0,2.1100000000000003,1.17,GHCND:USW00094846
2016/5/13,1.7300000000000002,0,1.89,0.61,GHCND:USW00094846
2016/5/14,0,0,0.8300000000000001,0.5,GHCND:USW00094846
2016/5/15,0,0,1.2800000000000002,0.17,GHCND:USW00094846
2016/5/16,0,0,2.1100000000000003,0.78,GHCND:USW00094846
2016/5/17,0,0,1.3900000000000001,0.67,GHCND:USW00094846
2016/5/18,0,0,1.83,0.5,GHCND:USW00094846
2016/5/19,0,0,2.06,0.39,GHCND:USW00094846
2016/5/20,0,0,2,0.67,GHCND:USW00094846
2016/5/21,0,0,2.39,1.17,GHCND:USW00094846
2016/5/22,0,0,2.5,1.17,GHCND:USW00094846
2016/5/23,0,0,2.72,0.8900000000000001,GHCND:USW00094846
2016/5/24,0,0,3,1.56,GHCND:USW00094846
2016/5/25,2.41,0,3,1.7800000000000002,GHCND:USW00094846
2016/5/26,0,0,2.83,1.67,GHCND:USW00094846
2016/5/27,0.33,0,2.72,1.89,GHCND:USW00094846
2016/5/28,0.33,0,2.72,1.7800000000000002,GHCND:USW00094846
2016/5/29,0,0,2.6100000000000003,1.72,GHCND:USW00094846
2016/5/30,0,0,3.0600000000000005,1.72,GHCND:USW00094846
2016/5/31,1.42,0,2.83,1.72,GHCND:USW00094846
2016/6/1,1.07,0,2.6100000000000003,1.67,GHCND:USW00094846
2016/6/2,0,0,2.6100000000000003,1.3900000000000001,GHCND:USW00094846
2016/6/3,0,0,2.89,1.2800000000000002,GHCND:USW00094846
2016/6/4,1.04,0,2.22,1.67,GHCND:USW00094846
2016/6/5,0.13,0,2.6100000000000003,1.6100000000000003,GHCND:USW00094846
2016/6/6,0,0,2.7800000000000002,1.5,GHCND:USW00094846
2016/6/7,0,0,1.94,1.06,GHCND:USW00094846
2016/6/8,0,0,2.1100000000000003,1.11,GHCND:USW00094846
2016/6/9,0.53,0,2.22,1.17,GHCND:USW00094846
2016/6/10,0.25,0,3.2200000000000006,1.72,GHCND:USW00094846
2016/6/11,0,0,3.28,2.17,GHCND:USW00094846
2016/6/12,0,0,2.6100000000000003,1.5,GHCND:USW00094846
2016/6/13,0.05,0,3,1.22,GHCND:USW00094846
2016/6/14,0,0,3.0600000000000005,1.7800000000000002,GHCND:USW00094846
2016/6/15,0.76,0,3.2200000000000006,2,GHCND:USW00094846
2016/6/16,0,0,2.5,1.72,GHCND:USW00094846
2016/6/17,0,0,2.94,1.6100000000000003,GHCND:USW00094846
2016/6/18,0,0,3.0600000000000005,1.4400000000000002,GHCND:USW00094846
2016/6/19,0,0,3.17,1.67,GHCND:USW00094846
2016/6/20,0,0,3.39,2.1100000000000003,GHCND:USW00094846
2016/6/21,0,0,2.89,1.7800000000000002,GHCND:USW00094846
2016/6/22,3.33,0,2.44,1.94,GHCND:USW00094846
2016/6/23,0,0,2.5600000000000005,1.7800000000000002,GHCND:USW00094846
2016/6/24,0,0,2.7800000000000002,1.67,GHCND:USW00094846
2016/6/25,0,0,3.17,1.83,GHCND:USW00094846
2016/6/26,0.08,0,3.2200000000000006,2.22,GHCND:USW00094846
2016/6/27,0,0,3.2200000000000006,2.06,GHCND:USW00094846
2016/6/28,0,0,2.17,1.3900000000000001,GHCND:USW00094846
2016/6/29,0,0,2.72,1.2800000000000002,GHCND:USW00094846
2016/6/30,0,0,2.5600000000000005,1.3900000000000001,GHCND:USW00094846
2016/7/1,0,0,2.22,1.5,GHCND:USW00094846
2016/7/2,0,0,2.44,1.22,GHCND:USW00094846
2016/7/3,0,0,2.5,1.2800000000000002,GHCND:USW00094846
2016/7/4,0,0,2.6100000000000003,1.89,GHCND:USW00094846
2016/7/5,0,0,3.0600000000000005,1.89,GHCND:USW00094846
2016/7/6,2.2100000000000004,0,3.1100000000000003,1.94,GHCND:USW00094846
2016/7/7,2.67,0,2.89,2.1100000000000003,GHCND:USW00094846
2016/7/8,0,0,3,2,GHCND:USW00094846
2016/7/9,0,0,2.6100000000000003,1.83,GHCND:USW00094846
2016/7/10,0,0,2.7800000000000002,1.56,GHCND:USW00094846
2016/7/11,0,0,3.2200000000000006,2.06,GHCND:USW00094846
2016/7/12,0,0,3.1100000000000003,2.33,GHCND:USW00094846
2016/7/13,0.15000000000000002,0,2.89,2,GHCND:USW00094846
2016/7/14,0,0,3.1100000000000003,1.94,GHCND:USW00094846
2016/7/15,0.36000000000000004,0,2.39,1.56,GHCND:USW00094846
2016/7/16,0,0,2.5,1.3900000000000001,GHCND:USW00094846
2016/7/17,0.6400000000000001,0,2.83,1.6100000000000003,GHCND:USW00094846
2016/7/18,0,0,3.1100000000000003,2.17,GHCND:USW00094846
2016/7/19,0,0,3.28,2,GHCND:USW00094846
2016/7/20,0,0,3.1100000000000003,2.06,GHCND:USW00094846
2016/7/21,2.62,0,3.28,2.22,GHCND:USW00094846
2016/7/22,0.03,0,3.2200000000000006,2.22,GHCND:USW00094846
2016/7/23,2.8200000000000003,0,3.28,2.1100000000000003,GHCND:USW00094846
2016/7/24,2.39,0,3.39,2.17,GHCND:USW00094846
2016/7/25,0,0,3.17,2.22,GHCND:USW00094846
2016/7/26,0,0,3.1100000000000003,2.06,GHCND:USW00094846
2016/7/27,0,0,3.17,2,GHCND:USW00094846
2016/8/27,2.1300000000000003,0,2.89,1.94,GHCND:USW00094846
2016/8/28,0,0,2.83,2.17,GHCND:USW00094846
2016/8/29,1.09,0,3,2.1100000000000003,GHCND:USW00094846
2016/8/30,0.48,0,2.89,2.1100000000000003,GHCND:USW00094846
2016/8/31,0,0,2.44,1.72,GHCND:USW00094846
2016/9/1,0,0,2.2800000000000002,1.67,GHCND:USW00094846
2016/9/2,0,0,2.33,1.67,GHCND:USW00094846
2016/9/3,0,0,2.44,1.33,GHCND:USW00094846
2016/9/4,0,0,2.67,1.5,GHCND:USW00094846
2016/9/5,0,0,3.0600000000000005,1.67,GHCND:USW00094846
2016/9/6,0,0,3.28,2.39,GHCND:USW00094846
2016/9/7,0.9900000000000001,0,3.17,2.33,GHCND:USW00094846
2016/9/8,0.13,0,2.7800000000000002,2.1100000000000003,GHCND:USW00094846
2016/9/9,0,0,2.72,1.72,GHCND:USW00094846
2016/9/10,0.03,0,2.2800000000000002,1.5,GHCND:USW00094846
2016/9/11,0,0,2.44,1.06,GHCND:USW00094846
2016/9/12,0,0,2.6100000000000003,1.22,GHCND:USW00094846
2016/9/13,0,0,2.94,1.83,GHCND:USW00094846
2016/9/14,0.22999999999999998,0,2.33,1.7800000000000002,GHCND:USW00094846
2016/9/15,0,0,2.5600000000000005,1.56,GHCND:USW00094846
2016/9/16,0.03,0,2.83,1.83,GHCND:USW00094846
2016/9/17,0.1,0,2.7800000000000002,1.67,GHCND:USW00094846
2016/9/18,0,0,2.72,1.3900000000000001,GHCND:USW00094846
2016/9/19,0,0,3.1100000000000003,1.33,GHCND:USW00094846
2016/9/20,0,0,2.83,1.89,GHCND:USW00094846
2016/9/21,1.4000000000000001,0,2.33,1.83,GHCND:USW00094846
2016/9/22,0,0,2.72,1.7800000000000002,GHCND:USW00094846
2016/9/23,0,0,2.2800000000000002,1.94,GHCND:USW00094846
2016/9/24,0,0,2.33,1.89,GHCND:USW00094846
2016/9/25,0.03,0,2.94,1.72,GHCND:USW00094846
2016/9/26,0,0,2.06,1.33,GHCND:USW00094846
2016/9/27,0,0,2.1100000000000003,1.06,GHCND:USW00094846
2016/9/28,0.79,0,1.56,1,GHCND:USW00094846
2016/9/29,0.51,0,1.83,1.5,GHCND:USW00094846
2016/9/30,0.25,0,1.7800000000000002,1.56,GHCND:USW00094846
2016/10/1,2.39,0,1.7800000000000002,1.3900000000000001,GHCND:USW00094846
2016/10/2,0.08,0,1.83,1.33,GHCND:USW00094846
2016/10/3,0,0,1.94,1.3900000000000001,GHCND:USW00094846
2016/10/4,0,0,2.39,1.56,GHCND:USW00094846
2016/10/5,0,0,2.67,1.5,GHCND:USW00094846
2016/10/6,0.6400000000000001,0,2.33,1.4400000000000002,GHCND:USW00094846
2016/10/7,0,0,2.1100000000000003,0.8300000000000001,GHCND:USW00094846
2016/10/8,0,0,1.83,0.44000000000000006,GHCND:USW00094846
2016/10/9,0,0,1.72,0.8300000000000001,GHCND:USW00094846
2016/10/10,0,0,2.17,0.7200000000000001,GHCND:USW00094846
2016/10/11,0,0,2.2800000000000002,1.22,GHCND:USW00094846
2016/10/12,0.36000000000000004,0,2.06,0.7200000000000001,GHCND:USW00094846
2016/10/13,0,0,1.3900000000000001,0.33,GHCND:USW00094846
2016/10/14,0,0,1.89,0.33,GHCND:USW00094846
2016/10/15,0,0,2.1100000000000003,1.17,GHCND:USW00094846
2016/10/16,0.7400000000000001,0,2.22,1.83,GHCND:USW00094846
2016/10/17,0,0,2.7800000000000002,1.94,GHCND:USW00094846
2016/10/18,0,0,2.44,1.2800000000000002,GHCND:USW00094846
2016/10/19,0.05,0,2.17,0.9400000000000001,GHCND:USW00094846
2016/10/20,0,0,1.33,0.7200000000000001,GHCND:USW00094846
2016/10/21,0,0,1.22,0.27999999999999997,GHCND:USW00094846
2016/10/22,0,0,1.56,0.27999999999999997,GHCND:USW00094846
2016/10/23,0,0,2.2800000000000002,0.5,GHCND:USW00094846
2016/10/24,0,0,1.5,0.39,GHCND:USW00094846
2016/10/25,0,0,1.22,0.22000000000000003,GHCND:USW00094846
2016/10/26,4.0600000000000005,0,1.06,0.7200000000000001,GHCND:USW00094846
2016/10/27,0,0,1.06,0.5599999999999999,GHCND:USW00094846
2016/10/28,0,0,1.83,0.33,GHCND:USW00094846
2016/10/29,0,0,2.17,1.33,GHCND:USW00094846
2016/10/30,1.27,0,1.33,0.5,GHCND:USW00094846
2016/10/31,0,0,1.6100000000000003,0.33,GHCND:USW00094846
2016/11/1,0,0,2.39,1.6100000000000003,GHCND:USW00094846
2016/11/2,0.45999999999999996,0,1.83,1.2800000000000002,GHCND:USW00094846
2016/11/3,0,0,1.94,0.8900000000000001,GHCND:USW00094846
2016/11/4,0,0,1.72,0.44000000000000006,GHCND:USW00094846
2016/11/5,0,0,2,0.61,GHCND:USW00094846
2016/11/6,0,0,2.06,0.5599999999999999,GHCND:USW00094846
2016/11/7,0,0,1.89,0.5599999999999999,GHCND:USW00094846
2016/11/8,0.08,0,1.72,0.9400000000000001,GHCND:USW00094846
2016/11/9,0,0,1.4400000000000002,0.5,GHCND:USW00094846
2016/11/10,0,0,1.72,0.5,GHCND:USW00094846
2016/11/11,0,0,1.11,0.27999999999999997,GHCND:USW00094846
2016/11/12,0,0,1.11,-0.05,GHCND:USW00094846
2016/11/13,0,0,1.33,0.17,GHCND:USW00094846
2016/11/14,0,0,1.56,0.5,GHCND:USW00094846
2016/11/15,0,0,1.22,0.33,GHCND:USW00094846
2016/11/16,0,0,1.56,0.39,GHCND:USW00094846
2016/11/17,0,0,2.22,0.67,GHCND:USW00094846
2016/11/18,0.51,0,1.89,0.39,GHCND:USW00094846
2016/11/19,0.03,0,0.39,-0.21,GHCND:USW00094846
2016/11/20,0,0,0.17,-0.49,GHCND:USW00094846
2016/11/21,0,0,0.5,-0.55,GHCND:USW00094846
2016/11/22,0.05,0,0.5,-0.38,GHCND:USW00094846
2016/11/23,0.53,0,0.67,0.27999999999999997,GHCND:USW00094846
2016/11/24,0,0,0.61,0.17,GHCND:USW00094846
2016/11/25,0,0,0.5599999999999999,-0.05,GHCND:USW00094846
2016/11/26,0,0,0.8300000000000001,0,GHCND:USW00094846
2016/11/27,0.13,0,0.67,0,GHCND:USW00094846
2016/11/28,2.5100000000000002,0,1.06,0.5,GHCND:USW00094846
2016/11/29,0,0,1.3900000000000001,0.67,GHCND:USW00094846
2016/11/30,0,0,0.7200000000000001,0.11000000000000001,GHCND:USW00094846
2016/12/1,0,0,0.5,0.17,GHCND:USW00094846
2016/12/2,0,0,0.44000000000000006,0.11000000000000001,GHCND:USW00094846
2016/12/3,0,0,0.11000000000000001,-0.16,GHCND:USW00094846
2016/12/4,1.27,163,0.06,-0.27,GHCND:USW00094846
2016/12/5,0,0,0.11000000000000001,-0.05,GHCND:USW00094846
2016/12/6,0,0,0.5,-0.38,GHCND:USW00094846
2016/12/7,0,0,-0.27,-0.55,GHCND:USW00094846
2016/12/8,0.03,0,-0.43,-0.82,GHCND:USW00094846
2016/12/9,0,0,-0.38,-0.77,GHCND:USW00094846
2016/12/10,0.30000000000000004,69,-0.49,-0.77,GHCND:USW00094846
2016/12/11,1.1199999999999999,130,0.06,-0.49,GHCND:USW00094846
2016/12/12,0,0,0,-1.38,GHCND:USW00094846
2016/12/13,0,3,-0.55,-1.66,GHCND:USW00094846
2016/12/14,0,0,-0.71,-1.6,GHCND:USW00094846
2016/12/15,0,0,-1.27,-1.88,GHCND:USW00094846
2016/12/16,0.33,30,-0.66,-1.38,GHCND:USW00094846
2016/12/17,0.30000000000000004,43,-0.55,-0.77,GHCND:USW00094846
2016/12/18,0.08,13,-0.77,-2.16,GHCND:USW00094846
2016/12/19,0,0,-0.93,-2.49,GHCND:USW00094846
2016/12/20,0,0,-0.21,-0.99,GHCND:USW00094846
2016/12/21,0,0,0.22000000000000003,-0.71,GHCND:USW00094846
2016/12/22,0,0,0.27999999999999997,-0.43,GHCND:USW00094846
2016/12/23,0.25,0,0.17,-0.27,GHCND:USW00094846
2016/12/24,0,0,0.33,0.06,GHCND:USW00094846
2016/12/25,0.22999999999999998,0,0.39,0,GHCND:USW00094846
2016/12/26,0.58,0,1.22,-0.21,GHCND:USW00094846
2016/12/27,0,0,-0.21,-0.71,GHCND:USW00094846
2016/12/28,0,0,0.7200000000000001,-0.71,GHCND:USW00094846
2016/12/29,0,0,0.17,-0.1,GHCND:USW00094846
2016/12/30,0,0,0.33,-0.43,GHCND:USW00094846
2016/12/31,0,0,0.44000000000000006,-0.49,GHCND:USW00094846
2017/1/1,0,0,0.44000000000000006,-0.82,GHCND:USW00094846
2017/1/2,0.27999999999999997,0,0.44000000000000006,-0.38,GHCND:USW00094846
2017/1/3,0,0,0.39,-0.71,GHCND:USW00094846
2017/1/4,0,0,-0.71,-1.38,GHCND:USW00094846
2017/1/5,0,0,-1.05,-1.6,GHCND:USW00094846
2017/1/6,0,0,-1.27,-1.77,GHCND:USW00094846
2017/1/7,0,0,-0.77,-1.77,GHCND:USW00094846
2017/1/8,0,0,-0.71,-1.66,GHCND:USW00094846
2017/1/9,0.05,5,0.06,-0.71,GHCND:USW00094846
2017/1/10,0.51,0,1.06,-0.38,GHCND:USW00094846
2017/1/11,0.8400000000000001,0,0.61,-0.38,GHCND:USW00094846
2017/1/12,0.13,5,-0.21,-0.71,GHCND:USW00094846
2017/1/13,0,0,-0.27,-0.88,GHCND:USW00094846
2017/1/14,0,0,0.17,-0.6,GHCND:USW00094846
2017/1/15,0,0,0.22000000000000003,-0.66,GHCND:USW00094846
